compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI1599,-0.09487308833054264,13.820895100255674,-0.3702796754295752,0.7130696365779552,1,-7.9843494224364395
QI366,0.02749615773763736,16.156787646983265,0.3702053788316769,0.7131245701657691,1,-7.984377476152421
QI3397,0.077505043980171,10.822503019593434,0.3700529604831829,0.7132372704192761,1,-7.984435010423224
QI6702,0.052053514885255225,12.698221814533216,0.36961847159595185,0.7135585731734195,1,-7.984598890384718
QI7895,-0.01732608547596115,15.913854575798453,-0.3695688985635068,0.7135952355772586,1,-7.984617576122058
QI2711,-0.06991747104257051,14.406701816432875,-0.369448318875643,0.7136844147717336,1,-7.984663016254504
QI2716,-0.026245670607300653,13.588159140544581,-0.368740732760196,0.7142078181050545,1,-7.984929371339157
QI7726,0.06944492849006068,13.843408469100414,0.3684467491470168,0.7144253195799057,1,-7.985039885784496
QI4988,-0.2500061004119516,12.689034343814415,-0.36834950586901394,0.7144972695526122,1,-7.985076422246351
QI6185,-0.016528634927073682,25.77125797511604,-0.36829314712884903,0.7145389703983407,1,-7.985097593092749
QI7887,-0.026839854434719257,12.447322164607375,-0.36827381497405454,0.7145532748110033,1,-7.98510485436759
QI6480,-0.1211729078710082,11.975050767591949,-0.36798221034376755,0.7147690540024123,1,-7.9852143369056545
QI2724,-0.19232378389769522,13.526587430528945,-0.3679689817037576,0.7147788433830877,1,-7.985219301536595
QI7922,0.030923005625007605,11.758239768578639,0.3678309504823773,0.7148809913406142,1,-7.9852710932665625
QI542,-0.041984785017048054,12.165891923771667,-0.3677131304612339,0.7149681864879738,1,-7.9853152861291425
QI1421,-0.031462871365906864,17.109037039511698,-0.3675096146052818,0.7151188116971139,1,-7.985391589330419
QI5333,-0.05793907215094052,17.13718194314856,-0.3674998292688625,0.7151260542646638,1,-7.985395257041174
QI2602,0.029116722413878193,18.061064681007093,0.36725103285286176,0.7153102086118832,1,-7.985488477582573
QI141,0.0126707211735404,14.951075358070993,0.3671001372351222,0.7154219070310565,1,-7.985544985507309
QI6298,0.17874919440389192,13.615139012485232,0.36697700769370756,0.7155130566721065,1,-7.985591078399699
QI7735,0.029615315328008762,14.026164045218026,0.36693270568743824,0.7155458533396384,1,-7.9856076588634135
QI5286,-0.08964977904883575,13.238133353549271,-0.3665881994190922,0.7158009090615629,1,-7.985736525877384
QI4533,0.1729758044810783,12.412459646665129,0.3661668966855345,0.7161128658583484,1,-7.985893956138642
QI5871,0.08602805511172207,16.69334283316008,0.3661508444373818,0.716124752839,1,-7.985899950904095
QI7255,-0.030277868801197982,12.102950357338445,-0.3660463000722961,0.7162021715807716,1,-7.985938986957187
QI2805,-0.029492350288787605,14.45204741828213,-0.36604260669629446,0.7162049067095972,1,-7.98594036583253
QI73,0.028915242640211503,11.806530391018317,0.3656764842254922,0.7164760573590628,1,-7.986076984438301
QI885,-0.0519266629270394,10.778702628349045,-0.36523491597020374,0.7168031325341773,1,-7.986241574937289
QI4868,-0.1953233926484934,12.558955817785659,-0.3652282038059028,0.7168081047346315,1,-7.98624407531015
QI7820,0.014145975331938843,15.810042943351265,0.36452283369695404,0.7173306942882869,1,-7.986506580810494
QI3529,0.2108316563413961,12.981899750600299,0.36444946407252526,0.7173850597319582,1,-7.986533856575589
QI6340,0.33762955605026157,10.770649816617173,0.3642869215422936,0.7175055058247921,1,-7.986594263676679
QI3693,0.02988274192902196,12.11958287890561,0.3639276166760098,0.7177717811587889,1,-7.986727700276247
QI3949,-0.05980901475494527,11.074161212883055,-0.3635081163575511,0.7180827114024314,1,-7.986883326373365
QI6996,0.03385798127171036,13.169950070510655,0.36310408674661165,0.7183822206510702,1,-7.987033044550144
QI7047,-0.3029130629641479,13.865365975581417,-0.36261249170077753,0.7187467031113473,1,-7.987214988076023
QI7896,-0.015203061311877875,14.797713610554329,-0.362598244068607,0.7187572676981204,1,-7.987220257594273
QI2959,-0.11657816274378519,13.982626916403916,-0.3618198175095077,0.7193345538582872,1,-7.987507847690972
QI7924,0.034368676515518004,11.472121843954525,0.3618154921051059,0.7193377620702451,1,-7.98750944399813
QI3708,0.04443485570222805,19.782387827458127,0.3611026523021851,0.7198665551590776,1,-7.987772261197538
QI3005,-0.03735975606987196,15.640592961959332,-0.36087850974057184,0.7200328555263167,1,-7.987854793977225
QI5561,0.0325962660687793,17.31674359811957,0.3607044927134487,0.7201619752182316,1,-7.987918834641056
QI3833,0.24892918947709397,11.33171314184152,0.36037701513425935,0.7204049842461753,1,-7.988039267671912
QI184,-0.026738770587350302,12.97213109685936,-0.3602613933456286,0.720490789905206,1,-7.988081762732662
QI2085,0.33834170127172314,15.886797916817725,0.36004211894214055,0.7206535286393889,1,-7.988162316545979
QI7608,-0.06661887665229216,14.814751753736186,-0.35999950694249977,0.7206851554806715,1,-7.988177965061443
QI5772,0.08240726099800533,11.709883254210753,0.35990357036824316,0.7207563619035303,1,-7.988213189362595
QI1676,0.1622410313207343,14.441997557947124,0.35970553285172496,0.7209033580297998,1,-7.988285871782957
QI806,-0.1855426203952142,15.801202344163244,-0.3596379506460956,0.7209535243177444,1,-7.9883106662593075
QI2757,-0.0289895986162918,16.81399424909821,-0.3596123959755234,0.7209724938804225,1,-7.988320040519078
QI7599,-0.04664539425606584,11.32927870676325,-0.35942526594760627,0.7211114083451851,1,-7.9883886655482845
